province,year,driver.TSA,Driver.TNA,sahel_rainfall,QBO,NAO,gmsst,EA,AMM_sst,Driver.NTA,AMO_sst,Driver.AO,PDO,PRCPTOT,R10mm,R1mm,R20mm,R5mm,R95pTOT,R99pTOT,RX1day,RX5day,SDII,CWD,CDD,TNn,TNx,TXx,TXn,Chirts_Tmax_Temp,Chirts_Tmin_Temp,ERA5_Pressure,ERA5_wins,chirps_Prec,ERA5_soil_moisture,NDVI,Mil.rendement
Gourma,2010,0.716666667,1.286666667,79.66666667,-24.96666667,-0.926666667,0.97,-1.543333333,5.193333333,1,0.431666667,-0.402333333,0.393333333,514.5684586,21,56,5,33,27.71212032,0,56.56894684,27.71212032,9.188722474,9,6,22.62144906,26.36824423,36.48227806,26.92528132,31.57046213,24.32471655,101133.8049,2.722553377,805.0537903,0.326909546,0.300157956,898.4
Gourma,2011,0.33,0.443333333,-34,8.21,0.52,0.76,-0.206666667,0.996666667,0.346666667,0.127666667,0.460666667,-0.493333333,549.7788268,21,56,8,35,175.4709204,0,61.1448288,31.38959067,9.817479051,11,12,22.70290548,26.26234727,36.40136904,29.17287262,32.48754111,24.18305934,101154.0291,2.678917226,779.7287122,0.267111815,0.314447667,1076.7
Gourma,2012,-0.11,0.076666667,41,-21.85,-0.89,0.883333333,-0.683333333,-0.533333333,0.016666667,0.168333333,-0.179666667,-0.8,550.9008206,23,50,9,35,32.2394252,0,63.48207474,32.2394252,11.01801641,7,6,23.31390041,26.40052761,36.8731093,27.54578592,32.14039523,24.83687145,101223.9755,2.553393805,798.3545956,0.360726089,0.32048513,716.4
Gourma,2013,0.37,0.496666667,-13.66666667,11.47,0.67,0.803333333,-1.586666667,2.066666667,0.41,0.081333333,0.455,-0.286666667,514.6304983,21,51,10,28,98.16168354,37.5856037,53.51528549,37.5856037,10.09079408,5,12,23.14181673,26.54043858,36.95359128,28.19099871,32.08116018,24.55617144,101189.1339,2.639291525,777.1253865,0.312813418,0.30480441,754.5
Gourma,2014,0.393333333,-0.106666667,133.6666667,-3.213333333,-0.426666667,0.95,-0.063333333,-3.923333333,-0.066666667,-0.024333333,0.309666667,1.25,549.0501356,24,57,3,36,0,0,56.53675461,26.09873913,9.632458519,7,12,22.83246341,26.89012286,36.97126744,28.44857017,32.34101776,24.85109189,101223.9447,2.793613359,751.886249,0.291970974,0.148911396,584
Gourma,2015,0.4,-0.076666667,-81,-11.51,0.356666667,0.893333333,-0.386666667,-4.62,-0.086666667,-0.013,0.802,1.393333333,652.1930195,26,61,9,39,159.7718465,41.25823386,66.49539185,41.25823386,10.69168884,9,7,23.5531132,27.25756471,37.54002636,28.61046853,32.54086025,25.14938703,101207.4526,2.474505024,835.6047401,0.337211982,0.123130175,846.3
Gourma,2016,0.473333333,0.363333333,64.66666667,2.29,-0.18,1.206666667,-1.446666667,-0.53,0.296666667,0.296,-0.258333333,2.333333333,577.6106758,27,53,7,38,64.55861434,34.59982578,60.36644745,34.59982578,10.89831464,7,10,22.79754696,26.6526898,36.45978564,27.82245,32.2626832,24.70038501,101206.7944,2.512738116,823.0279707,0.333185066,0.14605665,1084.5
Houet,2003,0.296666667,0.093333333,63.66666667,-13.3,-0.013333333,0.736666667,0.416666667,-1.136666667,0.02,0.133,0.245666667,0.916666667,733.846829,28,59,13,42,179.3064386,0,68.73918152,40.54457961,12.43808185,9,10,22.08023268,24.83899892,33.80058942,27.09579404,30.13615693,23.26391182,101262.9052,2.109617201,1088.277179,0.385836726,0.188354025,772.5
Houet,2004,-0.153333333,0.3,1.333333333,11.72666667,0.25,0.64,0.24,1.613333333,0.15,0.085,-0.246333333,0.496666667,456.4361606,22,51,2,36,0,0,43.51137543,23.46588312,8.94972864,7,11,21.43379962,24.61152159,33.89480078,27.69657663,30.48707366,22.97351179,101247.5046,2.165788383,749.0492098,0.343065119,0.308188166,1319.8
Houet,2005,-0.01,0.913333333,61.66666667,-14.10666667,-0.44,0.81,-0.32,4.65,0.726666667,0.292,-0.397333333,1.353333333,518.1762121,15,49,6,36,66.92974207,66.92974207,98.79692841,66.92974207,10.57502474,8,17,22.02832293,24.66076085,33.97498009,26.54219259,30.45019262,23.34400486,101261.6868,2.299861289,787.7526148,0.357019408,0.32505581,1027.7
Houet,2006,0.32,0.453333333,-22.66666667,8.943333333,0.446666667,0.666666667,-0.953333333,0.733333333,0.316666667,0.267333333,0.455,0.64,637.7123525,24,63,8,37,145.5341027,0,79.9005661,40.74995916,10.12241829,8,7,22.12824602,24.69525922,34.22166717,27.20133115,30.63336115,23.31594179,101242.0289,2.269822111,1060.773838,0.360542684,0.314224756,1607.3
Kadiogo,2003,0.296666667,0.093333333,63.66666667,-13.3,-0.013333333,0.736666667,0.416666667,-1.136666667,0.02,0.133,0.245666667,0.916666667,537.9346937,22,55,3,43,31.18905707,0,40.54455948,31.18905707,9.780630795,8,6,23.46339998,26.93224509,36.1820307,28.46665998,32.13124431,24.91443598,101206.2357,2.178252505,787.2414569,0.347598111,0.107716979,584.7
Houet,2007,0.316666667,0.256666667,-56,-13.52333333,-0.103333333,0.903333333,0.556666667,0.103333333,0.18,0.107,0.294333333,0.05,635.285161,23,65,9,40,179.5338498,47.71366518,74.90457916,47.71366518,9.773617861,13,11,22.20126757,24.94815706,33.42744862,27.4969225,30.3839129,23.39051118,101212.758,2.329079064,912.2894973,0.361264888,0.325937967,1087.6
Houet,2008,0.72,0.253333333,70,10.47,-1.316666667,0.626666667,0.13,-1.033333333,0.093333333,0.144666667,-0.583333333,-1.41,772.3680396,33,53,11,41,218.4168755,114.3822634,94.22348022,71.52635155,14.57298188,8,10,21.72661891,24.71144732,34.31762159,26.51390829,30.18915646,23.00464056,101189.396,2.253548431,1013.450776,0.375573787,0.331334977,1058.9
Kenedougou,2003,0.296666667,0.093333333,63.66666667,-13.3,-0.013333333,0.736666667,0.416666667,-1.136666667,0.02,0.133,0.245666667,0.916666667,723.9017232,29,64,12,40,162.199767,0,68.50562286,36.01291164,11.31096442,8,8,21.8316491,24.76665973,33.43040176,26.50336208,30.02377885,23.22611206,101278.2083,2.041143254,1084.330211,0.384247074,0.205181948,562.2
Houet,2009,0.633333333,-0.163333333,-18.66666667,1.733333333,0.113333333,0.826666667,0.9,-4.306666667,-0.213333333,-0.036,0.272,-0.946666667,604.6529289,27,57,7,42,0,0,66.12724304,27.13935251,10.60794612,10,11,21.8114789,24.85067853,34.12343244,26.56967586,30.46156241,23.16543803,101257.0295,2.117521968,970.2312218,0.352499173,0.328639746,1025.5
Kossi,2003,0.296666667,0.093333333,63.66666667,-13.3,-0.013333333,0.736666667,0.416666667,-1.136666667,0.02,0.133,0.245666667,0.916666667,627.9553354,27,57,6,41,79.56936434,42.97432838,63.03726578,42.97432838,11.01676027,8,15,22.7451242,26.17538114,35.69025972,28.28136652,31.689168,24.24946723,101192.5439,2.105460699,857.4855146,0.314432076,0.112219626,1065.8
Houet,2010,0.716666667,1.286666667,79.66666667,-24.96666667,-0.926666667,0.97,-1.543333333,5.193333333,1,0.431666667,-0.402333333,0.393333333,751.5348242,24,63,13,39,214.258931,141.6649771,82.13243866,49.30443463,11.92912419,9,11,21.00238912,24.45746602,35.05373936,25.02973048,30.19868942,23.05158945,101186.212,2.318927026,1161.580047,0.394729505,0.31237416,957.4
Kouritenga,2003,0.296666667,0.093333333,63.66666667,-13.3,-0.013333333,0.736666667,0.416666667,-1.136666667,0.02,0.133,0.245666667,0.916666667,556.397303,22,46,6,38,105.9365314,39.16235573,54.15207291,39.16235573,12.09559354,5,9,23.45335798,26.90374813,36.13159764,28.34750371,32.15606748,24.97390377,101211.4638,2.292370091,786.202828,0.347376882,0.099045531,640
Houet,2011,0.33,0.443333333,-34,8.21,0.52,0.76,-0.206666667,0.996666667,0.346666667,0.127666667,0.460666667,-0.493333333,472.4615235,20,55,5,34,0,0,47.05062485,22.96654942,8.590209518,6,8,21.91413519,24.79255445,34.04173344,26.97405171,30.75623581,23.31801744,101221.6377,2.234280238,822.7573196,0.355702065,0.350077405,923.2
Houet,2012,-0.11,0.076666667,41,-21.85,-0.89,0.883333333,-0.683333333,-0.533333333,0.016666667,0.168333333,-0.179666667,-0.8,696.6810966,25,56,11,45,196.477337,87.61426886,70.10784149,44.72426022,12.44073387,7,13,21.60750584,23.86441343,33.83409406,26.21511369,30.23108041,22.92822719,101287.1612,2.150285633,1047.779036,0.373287649,0.315936501,999
Mouhoun,2003,0.296666667,0.093333333,63.66666667,-13.3,-0.013333333,0.736666667,0.416666667,-1.136666667,0.02,0.133,0.245666667,0.916666667,602.5209514,26,54,9,38,117.4806526,0,47.64332199,30.92511834,11.1577954,9,11,22.35412171,25.3826688,34.98186531,28.15133457,30.93169654,23.82781982,101218.7136,2.159049979,904.0366619,0.349711074,0.133482431,976.9
Houet,2013,0.37,0.496666667,-13.66666667,11.47,0.67,0.803333333,-1.586666667,2.066666667,0.41,0.081333333,0.455,-0.286666667,646.0795611,28,60,8,41,95.6234374,0,54.17755127,33.05581057,10.76799269,8,13,22.06807483,24.63758289,35.0443385,27.37976418,30.55503909,23.15522014,101247.7016,2.214424808,978.764418,0.356802252,0.316366832,897.9
Nahouri,2003,0.296666667,0.093333333,63.66666667,-13.3,-0.013333333,0.736666667,0.416666667,-1.136666667,0.02,0.133,0.245666667,0.916666667,741.2124544,30,59,12,44,158.9273337,50.88236393,78.70822906,50.88236393,12.56292296,11,12,22.69661719,25.95898122,34.77051124,27.36490683,30.89139566,24.37812553,101243.4284,2.332873205,1066.16807,0.372590648,0.201330822,936.8
Houet,2014,0.393333333,-0.106666667,133.6666667,-3.213333333,-0.426666667,0.95,-0.063333333,-3.923333333,-0.066666667,-0.024333333,0.309666667,1.25,635.9101124,29,58,6,45,37.59562631,0,63.58391953,37.59562631,10.96396746,8,13,21.79539005,24.62803852,34.35426336,27.61895071,30.72421772,23.31866539,101289.5799,2.269064568,1059.37187,0.335254752,0.197276832,1095
Houet,2015,0.4,-0.076666667,-81,-11.51,0.356666667,0.893333333,-0.386666667,-4.62,-0.086666667,-0.013,0.802,1.393333333,914.1501483,36,65,18,45,302.0845581,42.59957368,79.77791595,42.59957368,14.06384843,11,7,22.1917496,25.00094023,35.66964625,26.96092761,30.83976712,23.58158503,101264.0755,2.153891131,1181.701063,0.375296449,0.190362428,1068.9
Namentenga,2003,0.296666667,0.093333333,63.66666667,-13.3,-0.013333333,0.736666667,0.416666667,-1.136666667,0.02,0.133,0.245666667,0.916666667,546.6135248,23,52,6,37,84.53352244,31.67646161,47.91298676,31.67646161,10.51179855,10,9,23.54310567,27.3800161,37.82889399,29.66260066,33.03252804,25.24070386,101161.2747,2.480212498,753.4413089,0.272975354,0.079400692,734.4
Houet,2016,0.473333333,0.363333333,64.66666667,2.29,-0.18,1.206666667,-1.446666667,-0.53,0.296666667,0.296,-0.258333333,2.333333333,697.7247891,29,63,12,42,161.6646593,0,66.46168518,35.46133178,11.07499665,8,9,22.06343454,25.03993958,34.66342039,26.39712206,30.7426986,23.5453875,101265.0824,2.192397779,1027.515844,0.357741347,0.193700322,616.2
Oubritenga,2003,0.296666667,0.093333333,63.66666667,-13.3,-0.013333333,0.736666667,0.416666667,-1.136666667,0.02,0.133,0.245666667,0.916666667,551.2526421,22,56,4,40,30.07241341,0,41.91817093,31.2882026,9.84379718,11,7,23.59543385,27.17750669,36.84410586,29.17713849,32.6406308,25.14677308,101187.5856,2.147752325,811.4764599,0.31098483,0.092920196,625.2
Oudalan,2003,0.296666667,0.093333333,63.66666667,-13.3,-0.013333333,0.736666667,0.416666667,-1.136666667,0.02,0.133,0.245666667,0.916666667,418.2228148,18,50,1,34,40.93833757,0,35.01340866,22.13795961,8.364456295,9,14,23.6025466,28.62074462,41.01474577,30.84530727,35.10030943,26.17302172,101081.464,3.366381692,513.6867876,0.206620564,0.070249616,669.4
Passore,2003,0.296666667,0.093333333,63.66666667,-13.3,-0.013333333,0.736666667,0.416666667,-1.136666667,0.02,0.133,0.245666667,0.916666667,583.6706511,27,56,7,42,29.94082136,0,41.52684021,29.94082136,10.4226902,11,7,23.1641553,26.85219282,36.34623195,29.0332026,32.24366575,24.74769606,101190.8765,2.125786835,794.8138276,0.258359821,0.108250145,874.8
Ioba,2003,0.296666667,0.093333333,63.66666667,-13.3,-0.013333333,0.736666667,0.416666667,-1.136666667,0.02,0.133,0.245666667,0.916666667,691.8440276,29,58,8,43,109.9685105,0,54.5083847,38.5483178,11.9283453,9,8,22.47261232,25.29610038,34.64096707,26.98047405,30.38254939,23.65527897,101248.5006,2.162861824,1035.541972,0.362874557,0.161508283,707.2
Poni,2003,0.296666667,0.093333333,63.66666667,-13.3,-0.013333333,0.736666667,0.416666667,-1.136666667,0.02,0.133,0.245666667,0.916666667,744.1935864,31,59,14,42,206.8766815,40.76484284,75.13336945,40.76484284,12.61345062,9,7,22.22355762,24.75734596,33.61402536,26.71786214,29.94472247,23.42158173,101282.1619,2.273165145,1179.738717,0.396633192,0.239185725,508.6
Ioba,2004,-0.153333333,0.3,1.333333333,11.72666667,0.25,0.64,0.24,1.613333333,0.15,0.085,-0.246333333,0.496666667,532.1865882,24,49,6,41,30.9102671,0,49.83714676,30.9102671,10.86095078,9,13,21.82197887,25.06412721,34.34640169,27.64109336,30.46575829,23.39986521,101234.711,2.168230688,861.6511804,0.326714807,0.292321308,1202.9
Sanguie,2003,0.296666667,0.093333333,63.66666667,-13.3,-0.013333333,0.736666667,0.416666667,-1.136666667,0.02,0.133,0.245666667,0.916666667,625.6457024,24,60,9,40,143.0104363,0,46.92082977,31.03708347,10.42742837,9,7,22.52646431,25.33912142,35.12738213,28.324348,31.12285587,23.89593984,101212.5439,2.11916141,904.9279889,0.268167993,0.117940482,687.5
Ioba,2005,-0.01,0.913333333,61.66666667,-14.10666667,-0.44,0.81,-0.32,4.65,0.726666667,0.292,-0.397333333,1.353333333,539.8150051,16,51,9,35,93.49426738,56.37480606,67.25314331,56.37480606,10.58460794,10,10,22.58933922,25.46479753,34.34799793,26.62501045,30.77120749,23.94285732,101248.7907,2.350491533,829.6080564,0.329892237,0.300315781,696
Ioba,2006,0.32,0.453333333,-22.66666667,8.943333333,0.446666667,0.666666667,-0.953333333,0.733333333,0.316666667,0.267333333,0.455,0.64,604.8694351,25,58,6,46,36.57518968,0,49.36914444,36.57518968,10.42878336,9,7,22.34421718,25.03739444,34.50618631,26.88102995,30.75492425,23.72530581,101227.3326,2.29784473,952.1073021,0.334083257,0.289158115,962.4
Sanmatenga,2003,0.296666667,0.093333333,63.66666667,-13.3,-0.013333333,0.736666667,0.416666667,-1.136666667,0.02,0.133,0.245666667,0.916666667,539.3562931,27,57,4,37,77.08013204,0,48.14187622,28.10300169,9.462391108,11,7,23.43332991,27.33520281,37.91554148,29.58833753,32.97390261,25.20058637,101165.9752,2.424240208,763.0841799,0.248231577,0.086620966,965
Ioba,2007,0.316666667,0.256666667,-56,-13.52333333,-0.103333333,0.903333333,0.556666667,0.103333333,0.18,0.107,0.294333333,0.05,592.6772854,23,58,8,38,139.9570126,45.49587165,65.41486359,45.49587165,10.21857389,7,11,22.56198044,25.40815832,34.56709814,27.30717571,30.60980053,23.85380426,101199.5023,2.375138323,853.1820112,0.33673248,0.319520486,398
Seno,2003,0.296666667,0.093333333,63.66666667,-13.3,-0.013333333,0.736666667,0.416666667,-1.136666667,0.02,0.133,0.245666667,0.916666667,505.8369324,21,47,7,33,171.5365199,29.56325299,46.98715973,29.56325299,10.76248792,9,14,23.82969108,28.18290396,39.57932424,30.57663468,34.02114814,25.86838475,101120.7122,2.965746285,656.4945113,0.305064309,0.076036824,977.8
Ioba,2008,0.72,0.253333333,70,10.47,-1.316666667,0.626666667,0.13,-1.033333333,0.093333333,0.144666667,-0.583333333,-1.41,739.9685275,30,55,11,41,145.5651563,66.19186258,78.85552216,66.19186258,13.45397323,6,8,21.97328174,25.15813759,34.6772076,26.3349071,30.34753373,23.29567498,101173.5529,2.27119672,956.4139592,0.344551763,0.299735206,931.1
Sissili,2003,0.296666667,0.093333333,63.66666667,-13.3,-0.013333333,0.736666667,0.416666667,-1.136666667,0.02,0.133,0.245666667,0.916666667,695.5093747,29,63,11,42,88.02460894,0,53.75893402,32.48333982,11.03983134,11,12,22.6517524,25.71010226,35.06172548,27.50975103,30.66856901,24.04495361,101251.1881,2.233163782,1040.99866,0.354542226,0.199802099,679.2
Ioba,2009,0.633333333,-0.163333333,-18.66666667,1.733333333,0.113333333,0.826666667,0.9,-4.306666667,-0.213333333,-0.036,0.272,-0.946666667,592.5363752,21,56,9,36,147.5958017,44.17661554,69.42240906,44.17661554,10.5810067,5,10,21.98417968,25.10766146,34.02737232,26.40403711,30.58445018,23.46090326,101241.5325,2.148765536,897.1444011,0.325772099,0.313601931,841.8
Soum,2003,0.296666667,0.093333333,63.66666667,-13.3,-0.013333333,0.736666667,0.416666667,-1.136666667,0.02,0.133,0.245666667,0.916666667,420.7145687,17,50,1,36,24.84460081,0,38.2923851,24.84460081,8.414291373,9,9,23.38679728,27.78559096,39.75761492,30.16840145,33.88347457,25.56412355,101117.4129,3.011784031,565.7750151,0.247529561,0.067870889,606.8
Ioba,2010,0.716666667,1.286666667,79.66666667,-24.96666667,-0.926666667,0.97,-1.543333333,5.193333333,1,0.431666667,-0.402333333,0.393333333,717.2578096,28,50,11,36,239.2974276,93.10145521,61.39023209,49.66046806,14.34515619,7,7,21.68939617,24.77154009,35.26949007,26.08376753,30.45037471,23.41070663,101172.4009,2.376682244,1062.40516,0.366782058,0.290288777,647.9
Sourou,2003,0.296666667,0.093333333,63.66666667,-13.3,-0.013333333,0.736666667,0.416666667,-1.136666667,0.02,0.133,0.245666667,0.916666667,553.6464006,23,55,5,42,80.00682025,32.09598642,49.39854431,32.09598642,10.06629819,8,11,22.95580087,26.1493374,36.62635492,29.07112613,32.0370667,24.34517432,101175.503,2.152296671,752.6718341,0.272460941,0.1158007,805.7
Ioba,2011,0.33,0.443333333,-34,8.21,0.52,0.76,-0.206666667,0.996666667,0.346666667,0.127666667,0.460666667,-0.493333333,522.9135567,23,49,6,35,66.78008981,0,43.23859024,37.33958164,10.67170524,5,10,21.90642639,24.87522254,33.85880362,26.37212555,30.72022466,23.38635871,101208.3537,2.214458993,839.2802409,0.33702722,0.301591042,707.3
Tapoa,2003,0.296666667,0.093333333,63.66666667,-13.3,-0.013333333,0.736666667,0.416666667,-1.136666667,0.02,0.133,0.245666667,0.916666667,620.8193042,26,53,9,40,128.6055813,0,78.31455231,33.93430108,11.71357178,14,12,23.5879061,27.02441588,36.90080218,27.20783744,32.19293054,25.15545831,101196.3781,2.556578846,860.9934371,0.32236748,0.154460632,937.2
Ioba,2012,-0.11,0.076666667,41,-21.85,-0.89,0.883333333,-0.683333333,-0.533333333,0.016666667,0.168333333,-0.179666667,-0.8,670.4642268,29,50,11,42,144.1089727,46.3365648,64.84994507,46.3365648,13.40928454,5,10,22.03639258,24.31712766,34.04545398,26.50399649,30.38579474,23.21265151,101271.7925,2.205841346,1025.726785,0.3502272,0.292221268,889.2
Yatenga,2003,0.296666667,0.093333333,63.66666667,-13.3,-0.013333333,0.736666667,0.416666667,-1.136666667,0.02,0.133,0.245666667,0.916666667,510.9337676,22,60,2,41,0,0,43.61312103,21.75441491,8.515562793,8,8,22.8022735,26.56020371,38.57331861,29.27728107,32.67728594,24.54354128,101165.009,2.341078509,673.3996962,0.193305875,0.084452277,936.8
Ioba,2013,0.37,0.496666667,-13.66666667,11.47,0.67,0.803333333,-1.586666667,2.066666667,0.41,0.081333333,0.455,-0.286666667,638.6532609,29,52,10,37,110.8105243,45.7999296,69.33513641,45.7999296,12.28179348,8,9,21.98059817,24.77839837,35.50070186,26.59510238,30.50083956,23.24753709,101233.051,2.290884664,903.7459047,0.317096742,0.318144614,752.5
Zoundweogo,2003,0.296666667,0.093333333,63.66666667,-13.3,-0.013333333,0.736666667,0.416666667,-1.136666667,0.02,0.133,0.245666667,0.916666667,687.7157618,31,54,9,42,141.6086718,39.928357,63.9162178,39.928357,12.73547707,7,13,22.80483313,26.22273936,35.10890074,27.69742202,31.31218232,24.50884849,101229.2798,2.351883953,967.2974098,0.353724591,0.150145306,961.2
Ioba,2014,0.393333333,-0.106666667,133.6666667,-3.213333333,-0.426666667,0.95,-0.063333333,-3.923333333,-0.066666667,-0.024333333,0.309666667,1.25,646.9188135,28,55,9,42,61.87314593,0,49.0649147,32.57753756,11.76216025,8,9,22.05470459,24.99909886,34.85255723,27.28927168,30.80596703,23.66903398,101275.4604,2.25791639,996.2996443,0.327116301,0.153320565,991
Ioba,2015,0.4,-0.076666667,-81,-11.51,0.356666667,0.893333333,-0.386666667,-4.62,-0.086666667,-0.013,0.802,1.393333333,838.2857093,35,59,14,46,228.9016202,55.55338322,75.44174194,55.55338322,14.20823236,10,7,22.23520685,25.23813745,35.5521623,27.02737305,30.80650032,23.60354135,101247.7177,2.172811445,1061.257095,0.342957146,0.134260895,966.1
Ioba,2016,0.473333333,0.363333333,64.66666667,2.29,-0.18,1.206666667,-1.446666667,-0.53,0.296666667,0.296,-0.258333333,2.333333333,671.3495293,29,53,9,44,141.209143,46.74645398,59.11632156,46.74645398,12.66697225,11,5,22.10272054,25.24736167,35.04951971,26.59429695,30.70059165,23.69626535,101251.291,2.155128446,992.1028216,0.331791897,0.160994346,808.3
Komandjoari,2003,0.296666667,0.093333333,63.66666667,-13.3,-0.013333333,0.736666667,0.416666667,-1.136666667,0.02,0.133,0.245666667,0.916666667,540.5272791,21,51,9,35,154.4960928,35.01938657,47.27635574,35.01938657,10.5985741,5,9,23.65065378,27.40891862,38.05433397,28.68108521,32.93933734,25.28869348,101174.2238,2.515618296,757.2116521,0.249188864,0.130308726,853.5
Kompienga,2003,0.296666667,0.093333333,63.66666667,-13.3,-0.013333333,0.736666667,0.416666667,-1.136666667,0.02,0.133,0.245666667,0.916666667,684.7047088,26,58,9,41,158.1270261,90.92027554,68.42871094,49.66769674,11.8052536,10,11,23.25885792,26.55559099,35.3692615,27.23395734,31.37414426,24.79334658,101212.143,2.521304107,960.3914552,0.35958019,0.182297681,905.7
Koulpelogo,2003,0.296666667,0.093333333,63.66666667,-13.3,-0.013333333,0.736666667,0.416666667,-1.136666667,0.02,0.133,0.245666667,0.916666667,685.8108895,26,51,12,40,187.5669554,85.28712216,79.74744415,44.72578179,13.44727234,7,8,23.24491302,26.42404445,35.43673565,27.19701306,31.29316236,24.71508607,101225.5723,2.423185452,956.1707651,0.417335312,0.17490422,1031.9
