province,year,driver.TSA,Driver.TNA,sahel_rainfall,QBO,NAO,gmsst,EA,AMM_sst,Driver.NTA,AMO_sst,Driver.AO,PDO,PRCPTOT,R10mm,R1mm,R20mm,R5mm,R95pTOT,R99pTOT,RX1day,RX5day,SDII,CWD,CDD,TNn,TNx,TXx,TXn,Chirts_Tmax_Temp,Chirts_Tmin_Temp,ERA5_Pressure,ERA5_wins,chirps_Prec,ERA5_soil_moisture,NDVI,sorgho
Gourma,2012,-0.11,0.076666667,41,-21.85,-0.89,0.883333333,-0.683333333,-0.533333333,0.016666667,0.168333333,-0.179666667,-0.8,550.9008206,23,50,9,35,32.2394252,0,63.48207474,32.2394252,11.01801641,7,6,23.31390041,26.40052761,36.8731093,27.54578592,32.14039523,24.83687145,101223.9755,2.553393805,798.3545956,0.360726089,0.32048513,948.2352941
Gourma,2013,0.37,0.496666667,-13.66666667,11.47,0.67,0.803333333,-1.586666667,2.066666667,0.41,0.081333333,0.455,-0.286666667,514.6304983,21,51,10,28,98.16168354,37.5856037,53.51528549,37.5856037,10.09079408,5,12,23.14181673,26.54043858,36.95359128,28.19099871,32.08116018,24.55617144,101189.1339,2.639291525,777.1253865,0.312813418,0.30480441,834.3801382
Komandjoari,2005,-0.01,0.913333333,61.66666667,-14.10666667,-0.44,0.81,-0.32,4.65,0.726666667,0.292,-0.397333333,1.353333333,540.0179322,23,51,9,34,63.81879598,0,51.12351608,34.15077186,10.58858691,8,9,22.75526471,27.18802767,37.73468693,28.99087351,33.21862837,25.15939412,101163.8047,2.81146516,780.2940387,0.193647849,0.271824728,971.8107622
Gourma,2014,0.393333333,-0.106666667,133.6666667,-3.213333333,-0.426666667,0.95,-0.063333333,-3.923333333,-0.066666667,-0.024333333,0.309666667,1.25,549.0501356,24,57,3,36,0,0,56.53675461,26.09873913,9.632458519,7,12,22.83246341,26.89012286,36.97126744,28.44857017,32.34101776,24.85109189,101223.9447,2.793613359,751.886249,0.291970974,0.148911396,1267
Gourma,2015,0.4,-0.076666667,-81,-11.51,0.356666667,0.893333333,-0.386666667,-4.62,-0.086666667,-0.013,0.802,1.393333333,652.1930195,26,61,9,39,159.7718465,41.25823386,66.49539185,41.25823386,10.69168884,9,7,23.5531132,27.25756471,37.54002636,28.61046853,32.54086025,25.14938703,101207.4526,2.474505024,835.6047401,0.337211982,0.123130175,931.5950464
Kompienga,2005,-0.01,0.913333333,61.66666667,-14.10666667,-0.44,0.81,-0.32,4.65,0.726666667,0.292,-0.397333333,1.353333333,607.3701188,24,49,11,33,221.750259,40.53958504,56.15319061,40.53958504,12.39530855,6,10,23.46574172,26.19403902,34.91625124,27.98509023,31.4950979,24.82805371,101213.6974,2.752465361,902.1415103,0.322300656,0.312673415,1018.577233
Gourma,2016,0.473333333,0.363333333,64.66666667,2.29,-0.18,1.206666667,-1.446666667,-0.53,0.296666667,0.296,-0.258333333,2.333333333,577.6106758,27,53,7,38,64.55861434,34.59982578,60.36644745,34.59982578,10.89831464,7,10,22.79754696,26.6526898,36.45978564,27.82245,32.2626832,24.70038501,101206.7944,2.512738116,823.0279707,0.333185066,0.14605665,1103.709067
Tapoa,2005,-0.01,0.913333333,61.66666667,-14.10666667,-0.44,0.81,-0.32,4.65,0.726666667,0.292,-0.397333333,1.353333333,617.1263053,29,50,11,37,59.90620828,0,46.71251297,33.17907113,12.34252611,7,10,23.31360151,26.64981447,36.16998858,28.54062847,32.39855525,25.03607314,101191.1555,2.845829843,893.0743891,0.267557302,0.307904378,904.8600129
Houet,2005,-0.01,0.913333333,61.66666667,-14.10666667,-0.44,0.81,-0.32,4.65,0.726666667,0.292,-0.397333333,1.353333333,518.1762121,15,49,6,36,66.92974207,66.92974207,98.79692841,66.92974207,10.57502474,8,17,22.02832293,24.66076085,33.97498009,26.54219259,30.45019262,23.34400486,101261.6868,2.299861289,787.7526148,0.357019408,0.32505581,1295.001913
Houet,2006,0.32,0.453333333,-22.66666667,8.943333333,0.446666667,0.666666667,-0.953333333,0.733333333,0.316666667,0.267333333,0.455,0.64,637.7123525,24,63,8,37,145.5341027,0,79.9005661,40.74995916,10.12241829,8,7,22.12824602,24.69525922,34.22166717,27.20133115,30.63336115,23.31594179,101242.0289,2.269822111,1060.773838,0.360542684,0.314224756,1291.930503
Houet,2007,0.316666667,0.256666667,-56,-13.52333333,-0.103333333,0.903333333,0.556666667,0.103333333,0.18,0.107,0.294333333,0.05,635.285161,23,65,9,40,179.5338498,47.71366518,74.90457916,47.71366518,9.773617861,13,11,22.20126757,24.94815706,33.42744862,27.4969225,30.3839129,23.39051118,101212.758,2.329079064,912.2894973,0.361264888,0.325937967,1078.572285
Kenedougou,2005,-0.01,0.913333333,61.66666667,-14.10666667,-0.44,0.81,-0.32,4.65,0.726666667,0.292,-0.397333333,1.353333333,554.0121433,19,52,7,36,61.38548651,61.38548651,85.10287476,61.38548651,10.65407968,6,10,21.48965709,24.31160084,33.80610128,26.26127775,30.31410893,22.96736673,101274.36,2.180416025,844.0151894,0.343218506,0.330270942,1080.287019
Houet,2008,0.72,0.253333333,70,10.47,-1.316666667,0.626666667,0.13,-1.033333333,0.093333333,0.144666667,-0.583333333,-1.41,772.3680396,33,53,11,41,218.4168755,114.3822634,94.22348022,71.52635155,14.57298188,8,10,21.72661891,24.71144732,34.31762159,26.51390829,30.18915646,23.00464056,101189.396,2.253548431,1013.450776,0.375573787,0.331334977,1270.486331
Tuy,2005,-0.01,0.913333333,61.66666667,-14.10666667,-0.44,0.81,-0.32,4.65,0.726666667,0.292,-0.397333333,1.353333333,499.7123945,17,53,5,35,55.0914752,55.0914752,70.57704926,55.0914752,9.428535746,6,12,22.40482825,25.17941558,34.35617724,26.94900306,30.82164877,23.82957782,101245.5371,2.386518927,756.14328,0.348894974,0.314703358,1111.818944
Houet,2009,0.633333333,-0.163333333,-18.66666667,1.733333333,0.113333333,0.826666667,0.9,-4.306666667,-0.213333333,-0.036,0.272,-0.946666667,604.6529289,27,57,7,42,0,0,66.12724304,27.13935251,10.60794612,10,11,21.8114789,24.85067853,34.12343244,26.56967586,30.46156241,23.16543803,101257.0295,2.117521968,970.2312218,0.352499173,0.328639746,1207.240506
Houet,2010,0.716666667,1.286666667,79.66666667,-24.96666667,-0.926666667,0.97,-1.543333333,5.193333333,1,0.431666667,-0.402333333,0.393333333,751.5348242,24,63,13,39,214.258931,141.6649771,82.13243866,49.30443463,11.92912419,9,11,21.00238912,24.45746602,35.05373936,25.02973048,30.19868942,23.05158945,101186.212,2.318927026,1161.580047,0.394729505,0.31237416,1153.266332
Loroum,2005,-0.01,0.913333333,61.66666667,-14.10666667,-0.44,0.81,-0.32,4.65,0.726666667,0.292,-0.397333333,1.353333333,390.7291696,17,46,2,29,49.82097622,0,39.47082138,26.77112376,8.494112382,6,6,22.93479957,27.50735408,38.45845197,28.46383888,33.64372481,25.26088982,101129.4954,2.985315845,523.991986,0.200148584,0.195091195,1169.829587
Houet,2011,0.33,0.443333333,-34,8.21,0.52,0.76,-0.206666667,0.996666667,0.346666667,0.127666667,0.460666667,-0.493333333,472.4615235,20,55,5,34,0,0,47.05062485,22.96654942,8.590209518,6,8,21.91413519,24.79255445,34.04173344,26.97405171,30.75623581,23.31801744,101221.6377,2.234280238,822.7573196,0.355702065,0.350077405,1176.907216
Passore,2005,-0.01,0.913333333,61.66666667,-14.10666667,-0.44,0.81,-0.32,4.65,0.726666667,0.292,-0.397333333,1.353333333,483.4798293,19,48,5,32,96.12623042,37.96974472,52.19010544,37.96974472,10.07249644,6,6,23.10768608,26.66938834,36.70472351,28.16605278,32.544478,24.71129923,101180.8622,2.337610067,645.9166357,0.233942329,0.278728585,1149.008211
Houet,2012,-0.11,0.076666667,41,-21.85,-0.89,0.883333333,-0.683333333,-0.533333333,0.016666667,0.168333333,-0.179666667,-0.8,696.6810966,25,56,11,45,196.477337,87.61426886,70.10784149,44.72426022,12.44073387,7,13,21.60750584,23.86441343,33.83409406,26.21511369,30.23108041,22.92822719,101287.1612,2.150285633,1047.779036,0.373287649,0.315936501,1261.383444
Yatenga,2005,-0.01,0.913333333,61.66666667,-14.10666667,-0.44,0.81,-0.32,4.65,0.726666667,0.292,-0.397333333,1.353333333,425.210289,17,52,3,28,49.67204511,0,53.56829071,25.03691376,8.177120942,6,7,22.99341126,26.98370122,38.03086699,28.26750762,33.14034789,24.90448205,101151.9139,2.556356884,573.6823317,0.190439158,-45.22512077,816.9612654
Houet,2013,0.37,0.496666667,-13.66666667,11.47,0.67,0.803333333,-1.586666667,2.066666667,0.41,0.081333333,0.455,-0.286666667,646.0795611,28,60,8,41,95.6234374,0,54.17755127,33.05581057,10.76799269,8,13,22.06807483,24.63758289,35.0443385,27.37976418,30.55503909,23.15522014,101247.7016,2.214424808,978.764418,0.356802252,0.316366832,1171.305099
Zondoma,2005,-0.01,0.913333333,61.66666667,-14.10666667,-0.44,0.81,-0.32,4.65,0.726666667,0.292,-0.397333333,1.353333333,430.9512356,17,44,4,29,70.93612655,40.47492665,52.25016022,40.47492665,9.794346263,3,7,22.97548944,26.57983557,37.04893452,28.03181366,32.52334109,24.64754261,101174.4864,2.420942385,586.7094488,0.205794574,0.277493727,1002.229917
Houet,2014,0.393333333,-0.106666667,133.6666667,-3.213333333,-0.426666667,0.95,-0.063333333,-3.923333333,-0.066666667,-0.024333333,0.309666667,1.25,635.9101124,29,58,6,45,37.59562631,0,63.58391953,37.59562631,10.96396746,8,13,21.79539005,24.62803852,34.35426336,27.61895071,30.72421772,23.31866539,101289.5799,2.269064568,1059.37187,0.335254752,0.197276832,1090
Houet,2015,0.4,-0.076666667,-81,-11.51,0.356666667,0.893333333,-0.386666667,-4.62,-0.086666667,-0.013,0.802,1.393333333,914.1501483,36,65,18,45,302.0845581,42.59957368,79.77791595,42.59957368,14.06384843,11,7,22.1917496,25.00094023,35.66964625,26.96092761,30.83976712,23.58158503,101264.0755,2.153891131,1181.701063,0.375296449,0.190362428,1007.533835
Kourweogo,2005,-0.01,0.913333333,61.66666667,-14.10666667,-0.44,0.81,-0.32,4.65,0.726666667,0.292,-0.397333333,1.353333333,567.9595903,24,43,8,34,107.4875266,45.83353195,58.91040802,45.83353195,13.20836257,6,6,22.94575942,26.87707825,36.69656164,28.01695005,32.67505849,24.91007379,101189.2602,2.339857922,753.7144914,0.263856923,0.268530526,1033.757142
Houet,2016,0.473333333,0.363333333,64.66666667,2.29,-0.18,1.206666667,-1.446666667,-0.53,0.296666667,0.296,-0.258333333,2.333333333,697.7247891,29,63,12,42,161.6646593,0,66.46168518,35.46133178,11.07499665,8,9,22.06343454,25.03993958,34.66342039,26.39712206,30.7426986,23.5453875,101265.0824,2.192397779,1027.515844,0.357741347,0.193700322,746.3230924
Oubritenga,2005,-0.01,0.913333333,61.66666667,-14.10666667,-0.44,0.81,-0.32,4.65,0.726666667,0.292,-0.397333333,1.353333333,575.8104168,22,43,8,38,168.0495155,83.28439349,56.07943726,42.74813777,13.39093993,5,7,22.77732575,26.81775412,37.22992948,28.01060117,32.79481499,24.89356049,101175.1037,2.370535509,748.0298144,0.270494576,0.251556676,1264.518019
Oudalan,2005,-0.01,0.913333333,61.66666667,-14.10666667,-0.44,0.81,-0.32,4.65,0.726666667,0.292,-0.397333333,1.353333333,345.7263481,10,52,4,25,91.15745898,26.23682594,38.77882004,26.23682594,6.648583617,10,14,24.24357457,28.82808355,40.11234858,29.54301125,35.56374235,26.44352451,101062.5476,3.477565401,469.5152055,0.19197151,0.175464239,767.7543186
Seno,2005,-0.01,0.913333333,61.66666667,-14.10666667,-0.44,0.81,-0.32,4.65,0.726666667,0.292,-0.397333333,1.353333333,365.8614281,14,48,1,27,24.34326503,0,32.77891541,34.41467961,7.622113085,8,13,24.00136511,28.01919435,39.08918787,29.45225961,34.46325673,25.90769294,101099.3809,3.110607238,558.5500834,0.264880502,0.172634016,908.5511789
Ioba,2005,-0.01,0.913333333,61.66666667,-14.10666667,-0.44,0.81,-0.32,4.65,0.726666667,0.292,-0.397333333,1.353333333,539.8150051,16,51,9,35,93.49426738,56.37480606,67.25314331,56.37480606,10.58460794,10,10,22.58933922,25.46479753,34.34799793,26.62501045,30.77120749,23.94285732,101248.7907,2.350491533,829.6080564,0.329892237,0.300315781,814.0279913
Soum,2005,-0.01,0.913333333,61.66666667,-14.10666667,-0.44,0.81,-0.32,4.65,0.726666667,0.292,-0.397333333,1.353333333,377.4406686,11,53,3,29,86.21245652,25.5303236,35.05402374,25.5303236,7.121522049,11,10,23.09381494,28.00033817,39.2196027,29.00058841,34.43717836,25.63731437,101097.7324,3.215684207,516.4004188,0.224786213,0.187109252,629.9348459
Ioba,2006,0.32,0.453333333,-22.66666667,8.943333333,0.446666667,0.666666667,-0.953333333,0.733333333,0.316666667,0.267333333,0.455,0.64,604.8694351,25,58,6,46,36.57518968,0,49.36914444,36.57518968,10.42878336,9,7,22.34421718,25.03739444,34.50618631,26.88102995,30.75492425,23.72530581,101227.3326,2.29784473,952.1073021,0.334083257,0.289158115,2499.105882
Yagha,2005,-0.01,0.913333333,61.66666667,-14.10666667,-0.44,0.81,-0.32,4.65,0.726666667,0.292,-0.397333333,1.353333333,445.9236407,24,45,5,30,24.51070297,0,39.72000504,32.11742349,9.909414238,8,9,23.21692576,27.4379334,39.02059494,29.20433523,33.98995426,25.46640702,101115.938,2.807428671,642.3233163,0.216794447,0.182090137,1436.883521
Ioba,2007,0.316666667,0.256666667,-56,-13.52333333,-0.103333333,0.903333333,0.556666667,0.103333333,0.18,0.107,0.294333333,0.05,592.6772854,23,58,8,38,139.9570126,45.49587165,65.41486359,45.49587165,10.21857389,7,11,22.56198044,25.40815832,34.56709814,27.30717571,30.60980053,23.85380426,101199.5023,2.375138323,853.1820112,0.33673248,0.319520486,560.2684624
Ioba,2008,0.72,0.253333333,70,10.47,-1.316666667,0.626666667,0.13,-1.033333333,0.093333333,0.144666667,-0.583333333,-1.41,739.9685275,30,55,11,41,145.5651563,66.19186258,78.85552216,66.19186258,13.45397323,6,8,21.97328174,25.15813759,34.6772076,26.3349071,30.34753373,23.29567498,101173.5529,2.27119672,956.4139592,0.344551763,0.299735206,975.4598839
Ioba,2009,0.633333333,-0.163333333,-18.66666667,1.733333333,0.113333333,0.826666667,0.9,-4.306666667,-0.213333333,-0.036,0.272,-0.946666667,592.5363752,21,56,9,36,147.5958017,44.17661554,69.42240906,44.17661554,10.5810067,5,10,21.98417968,25.10766146,34.02737232,26.40403711,30.58445018,23.46090326,101241.5325,2.148765536,897.1444011,0.325772099,0.313601931,907.027027
Noumbiel,2005,-0.01,0.913333333,61.66666667,-14.10666667,-0.44,0.81,-0.32,4.65,0.726666667,0.292,-0.397333333,1.353333333,540.7438169,20,47,8,30,135.7347869,42.39851363,58.44762421,42.39851363,11.50518759,5,14,22.16211583,24.84311735,34.06935476,26.14836823,30.2508091,23.6788929,101294.5907,2.335035253,920.948013,0.356385853,0.319837535,610.2739862
Ioba,2010,0.716666667,1.286666667,79.66666667,-24.96666667,-0.926666667,0.97,-1.543333333,5.193333333,1,0.431666667,-0.402333333,0.393333333,717.2578096,28,50,11,36,239.2974276,93.10145521,61.39023209,49.66046806,14.34515619,7,7,21.68939617,24.77154009,35.26949007,26.08376753,30.45037471,23.41070663,101172.4009,2.376682244,1062.40516,0.366782058,0.290288777,801.9351409
Ioba,2011,0.33,0.443333333,-34,8.21,0.52,0.76,-0.206666667,0.996666667,0.346666667,0.127666667,0.460666667,-0.493333333,522.9135567,23,49,6,35,66.78008981,0,43.23859024,37.33958164,10.67170524,5,10,21.90642639,24.87522254,33.85880362,26.37212555,30.72022466,23.38635871,101208.3537,2.214458993,839.2802409,0.33702722,0.301591042,666.200318
Poni,2005,-0.01,0.913333333,61.66666667,-14.10666667,-0.44,0.81,-0.32,4.65,0.726666667,0.292,-0.397333333,1.353333333,538.2269856,17,49,9,29,123.600176,95.62983241,75.45014191,52.66416794,10.98422419,6,16,22.29510202,24.8718008,33.57957765,26.29394724,30.25324727,23.68529085,101287.0343,2.39713183,886.1768829,0.375389947,0.32832573,896.8817336
Ioba,2012,-0.11,0.076666667,41,-21.85,-0.89,0.883333333,-0.683333333,-0.533333333,0.016666667,0.168333333,-0.179666667,-0.8,670.4642268,29,50,11,42,144.1089727,46.3365648,64.84994507,46.3365648,13.40928454,5,10,22.03639258,24.31712766,34.04545398,26.50399649,30.38579474,23.21265151,101271.7925,2.205841346,1025.726785,0.3502272,0.292221268,861.1764706
Ioba,2013,0.37,0.496666667,-13.66666667,11.47,0.67,0.803333333,-1.586666667,2.066666667,0.41,0.081333333,0.455,-0.286666667,638.6532609,29,52,10,37,110.8105243,45.7999296,69.33513641,45.7999296,12.28179348,8,9,21.98059817,24.77839837,35.50070186,26.59510238,30.50083956,23.24753709,101233.051,2.290884664,903.7459047,0.317096742,0.318144614,1020.673042
Ioba,2014,0.393333333,-0.106666667,133.6666667,-3.213333333,-0.426666667,0.95,-0.063333333,-3.923333333,-0.066666667,-0.024333333,0.309666667,1.25,646.9188135,28,55,9,42,61.87314593,0,49.0649147,32.57753756,11.76216025,8,9,22.05470459,24.99909886,34.85255723,27.28927168,30.80596703,23.66903398,101275.4604,2.25791639,996.2996443,0.327116301,0.153320565,1161
Kossi,2006,0.32,0.453333333,-22.66666667,8.943333333,0.446666667,0.666666667,-0.953333333,0.733333333,0.316666667,0.267333333,0.455,0.64,549.2643271,22,61,5,44,54.05739565,0,49.06705093,27.89892818,9.004333232,10,6,22.66898474,26.06754685,36.76062888,28.62858733,32.35736278,24.30107605,101160.2775,2.363126232,752.9187797,0.28635068,0.253082703,1095.026087
Ioba,2015,0.4,-0.076666667,-81,-11.51,0.356666667,0.893333333,-0.386666667,-4.62,-0.086666667,-0.013,0.802,1.393333333,838.2857093,35,59,14,46,228.9016202,55.55338322,75.44174194,55.55338322,14.20823236,10,7,22.23520685,25.23813745,35.5521623,27.02737305,30.80650032,23.60354135,101247.7177,2.172811445,1061.257095,0.342957146,0.134260895,1058.112695
Mouhoun,2006,0.32,0.453333333,-22.66666667,8.943333333,0.446666667,0.666666667,-0.953333333,0.733333333,0.316666667,0.267333333,0.455,0.64,566.3555683,21,60,5,46,94.13093355,0,50.64975357,31.9747281,9.439259471,7,9,22.41270272,25.53715389,35.51442082,28.0768967,31.57179121,24.04873617,101193.3288,2.397073681,845.5802696,0.324681843,0.277611429,2271.310094
Ioba,2016,0.473333333,0.363333333,64.66666667,2.29,-0.18,1.206666667,-1.446666667,-0.53,0.296666667,0.296,-0.258333333,2.333333333,671.3495293,29,53,9,44,141.209143,46.74645398,59.11632156,46.74645398,12.66697225,11,5,22.10272054,25.24736167,35.04951971,26.59429695,30.70059165,23.69626535,101251.291,2.155128446,992.1028216,0.331791897,0.160994346,1065.538718
Nayala,2006,0.32,0.453333333,-22.66666667,8.943333333,0.446666667,0.666666667,-0.953333333,0.733333333,0.316666667,0.267333333,0.455,0.64,502.669478,22,57,1,44,24.50928165,0,37.79204559,24.50928165,8.818762771,7,6,22.51724875,25.99068371,36.51127277,28.45510175,32.00247793,24.28537332,101168.0752,2.324125808,707.3976138,0.25631375,0.252394845,468.096
Sourou,2006,0.32,0.453333333,-22.66666667,8.943333333,0.446666667,0.666666667,-0.953333333,0.733333333,0.316666667,0.267333333,0.455,0.64,460.2378091,14,55,5,40,0,0,41.59376144,21.42737666,8.367960165,9,6,22.80175177,26.70545965,37.25889793,29.14958384,32.77020617,24.62314996,101142.2032,2.408215659,627.8506737,0.241278217,0.240986128,1534.945455
Kadiogo,2006,0.32,0.453333333,-22.66666667,8.943333333,0.446666667,0.666666667,-0.953333333,0.733333333,0.316666667,0.267333333,0.455,0.64,488.0645373,21,52,4,36,0,0,38.06570816,23.44466363,9.385856487,7,6,22.97899463,26.56950942,36.2142097,28.23820621,32.36199623,24.95315401,101179.6184,2.289939963,630.7575272,0.311262796,0.22514018,875.2435443
Kadiogo,2007,0.316666667,0.256666667,-56,-13.52333333,-0.103333333,0.903333333,0.556666667,0.103333333,0.18,0.107,0.294333333,0.05,540.0075188,18,49,6,41,114.534138,51.47757822,68.86654663,51.47757822,11.02056161,11,7,22.8488804,26.4780624,36.6600261,28.39986704,32.22103941,24.72421272,101156.7601,2.268103479,712.7820436,0.305000777,0.264481195,720.009799
Kadiogo,2008,0.72,0.253333333,70,10.47,-1.316666667,0.626666667,0.13,-1.033333333,0.093333333,0.144666667,-0.583333333,-1.41,559.9999573,24,48,9,35,69.28975418,40.77225785,50.23340988,40.77225785,11.66666578,8,10,22.30248056,26.24262744,36.2248066,26.87914788,31.97209546,24.18589017,101135.9159,2.250576822,748.4272115,0.329382851,0.251743484,819.6941484
Leraba,2006,0.32,0.453333333,-22.66666667,8.943333333,0.446666667,0.666666667,-0.953333333,0.733333333,0.316666667,0.267333333,0.455,0.64,567.5108799,21,58,8,36,63.7454727,0,42.9026413,32.99001529,9.784670342,8,11,21.51904738,24.21031496,33.65858946,26.06060865,30.24477841,22.99257077,101291.266,2.000511493,1060.783656,0.353370287,0.316034832,2017.69697
Kadiogo,2009,0.633333333,-0.163333333,-18.66666667,1.733333333,0.113333333,0.826666667,0.9,-4.306666667,-0.213333333,-0.036,0.272,-0.946666667,662.9149757,28,50,13,37,126.561743,0,62.52346802,35.95987448,13.25829951,5,6,22.73856271,26.48194922,36.81194569,28.10796822,32.70756576,24.59308321,101195.7586,2.169170781,894.9268811,0.28862814,0.258818369,829.6235022
Kadiogo,2010,0.716666667,1.286666667,79.66666667,-24.96666667,-0.926666667,0.97,-1.543333333,5.193333333,1,0.431666667,-0.402333333,0.393333333,573.5888046,21,52,8,35,125.0961811,0,58.8442955,35.59419133,11.03055393,9,9,22.68618371,26.47815583,37.07988771,27.1906775,32.1917858,24.62757652,101134.5036,2.316037867,837.7729344,0.327254629,0.232167446,1115.760248
Koulpelogo,2006,0.32,0.453333333,-22.66666667,8.943333333,0.446666667,0.666666667,-0.953333333,0.733333333,0.316666667,0.267333333,0.455,0.64,554.4844365,26,55,3,46,0,0,56.06650543,23.64826511,10.08153521,7,10,23.25212441,26.19729781,34.92905426,27.81651119,31.27274393,24.63126957,101201.3171,2.46254452,824.6001058,0.396883312,0.281567107,1588.246
Kadiogo,2011,0.33,0.443333333,-34,8.21,0.52,0.76,-0.206666667,0.996666667,0.346666667,0.127666667,0.460666667,-0.493333333,492.4894623,20,42,7,28,79.78591048,79.78591048,58.62324142,40.45340715,11.72593958,4,9,22.57685643,26.22084741,36.32055104,28.2154275,32.57555221,24.35793949,101165.5065,2.271454163,707.6225582,0.287721743,0.248418215,710.8904364
